GEOID,City,State,Race,Units_per_Structure,Population,PopRank,Units,moe,High_Error,Percent,State_Abb,Geography
2158620,Owensboro,Kentucky,All,5 to 9,60019,700,1657,351,TRUE,0.06040170597455619,KY,"Owensboro, KY"
2158620,Owensboro,Kentucky,All,10 to 19,60019,700,978,249,TRUE,0.035650493930667444,KY,"Owensboro, KY"
2158620,Owensboro,Kentucky,All,20+,60019,700,1301,331.1193138432127,TRUE,0.047424634564210984,KY,"Owensboro, KY"
2158620,Owensboro,Kentucky,All,Alternatives,60019,700,395,193.18902660347973,TRUE,0.014398716873838079,KY,"Owensboro, KY"
2205000,Baton Rouge,Louisiana,All,"1, detached",225500,102,59357,1465,FALSE,0.5584018513988974,LA,"Baton Rouge, LA"
2205000,Baton Rouge,Louisiana,All,"1, attached",225500,102,3302,565,FALSE,0.031063613614555306,LA,"Baton Rouge, LA"
2205000,Baton Rouge,Louisiana,All,2,225500,102,3365,498,FALSE,0.03165628704208922,LA,"Baton Rouge, LA"
2205000,Baton Rouge,Louisiana,All,3 or 4,225500,102,7669,792,FALSE,0.07214623040885058,LA,"Baton Rouge, LA"
2205000,Baton Rouge,Louisiana,All,5 to 9,225500,102,6361,885,FALSE,0.059841201151479805,LA,"Baton Rouge, LA"
2205000,Baton Rouge,Louisiana,All,10 to 19,225500,102,7415,779,FALSE,0.06975672166926941,LA,"Baton Rouge, LA"
2205000,Baton Rouge,Louisiana,All,20+,225500,102,17960,1149.2628071942465,FALSE,0.16895896442077932,LA,"Baton Rouge, LA"
2205000,Baton Rouge,Louisiana,All,Alternatives,225500,102,869,263.60007587252323,TRUE,0.00817513029407891,LA,"Baton Rouge, LA"
2208920,Bossier City,Louisiana,All,"1, detached",62971,657,19309,700,FALSE,0.6913107300132469,LA,"Bossier City, LA"
2208920,Bossier City,Louisiana,All,"1, attached",62971,657,1179,208,FALSE,0.0422111632236583,LA,"Bossier City, LA"
2208920,Bossier City,Louisiana,All,2,62971,657,634,199,TRUE,0.022698793455300563,LA,"Bossier City, LA"
2208920,Bossier City,Louisiana,All,3 or 4,62971,657,1531,353,TRUE,0.05481364791808385,LA,"Bossier City, LA"
2208920,Bossier City,Louisiana,All,5 to 9,62971,657,1985,398,TRUE,0.07106798897282589,LA,"Bossier City, LA"
2208920,Bossier City,Louisiana,All,10 to 19,62971,657,878,260,TRUE,0.031434606709391,LA,"Bossier City, LA"
2208920,Bossier City,Louisiana,All,20+,62971,657,1349,337.2032028317643,TRUE,0.04829759049085246,LA,"Bossier City, LA"
2208920,Bossier City,Louisiana,All,Alternatives,62971,657,1066,222.17335573826128,TRUE,0.038165479216641006,LA,"Bossier City, LA"
2239475,Kenner,Louisiana,All,"1, detached",65785,622,17204,851,FALSE,0.6037550447446921,LA,"Kenner, LA"
2239475,Kenner,Louisiana,All,"1, attached",65785,622,1330,294,TRUE,0.046674855237761013,LA,"Kenner, LA"
2239475,Kenner,Louisiana,All,2,65785,622,762,222,TRUE,0.026741533602386385,LA,"Kenner, LA"
2239475,Kenner,Louisiana,All,3 or 4,65785,622,2753,575,TRUE,0.09661344095455343,LA,"Kenner, LA"
2239475,Kenner,Louisiana,All,5 to 9,65785,622,1472,308,TRUE,0.05165818564660467,LA,"Kenner, LA"
2239475,Kenner,Louisiana,All,10 to 19,65785,622,1769,469,TRUE,0.06208106685383401,LA,"Kenner, LA"
2239475,Kenner,Louisiana,All,20+,65785,622,2820,492.221494857752,FALSE,0.09896473065450079,LA,"Kenner, LA"
2239475,Kenner,Louisiana,All,Alternatives,65785,622,385,185.02432272541898,TRUE,0.013511142305667662,LA,"Kenner, LA"
2240735,Lafayette,Louisiana,All,"1, detached",121706,242,38020,1156,FALSE,0.6538937809576224,LA,"Lafayette, LA"
2240735,Lafayette,Louisiana,All,"1, attached",121706,242,1707,333,FALSE,0.029358145294441387,LA,"Lafayette, LA"
2240735,Lafayette,Louisiana,All,2,121706,242,1344,268,FALSE,0.023115024766097964,LA,"Lafayette, LA"
2240735,Lafayette,Louisiana,All,3 or 4,121706,242,2385,374,FALSE,0.04101884975233902,LA,"Lafayette, LA"
2240735,Lafayette,Louisiana,All,5 to 9,121706,242,4075,532,FALSE,0.0700846175013759,LA,"Lafayette, LA"
2240735,Lafayette,Louisiana,All,10 to 19,121706,242,4322,667,FALSE,0.07433269124931205,LA,"Lafayette, LA"
2240735,Lafayette,Louisiana,All,20+,121706,242,5000,577.0658541275857,FALSE,0.08599339570720968,LA,"Lafayette, LA"
2240735,Lafayette,Louisiana,All,Alternatives,121706,242,1291,311.75150360503477,TRUE,0.02220349477160154,LA,"Lafayette, LA"
2241155,Lake Charles,Louisiana,All,"1, detached",82430,453,26768,865,FALSE,0.6754819824366609,LA,"Lake Charles, LA"
2241155,Lake Charles,Louisiana,All,"1, attached",82430,453,984,257,TRUE,0.024830927626930455,LA,"Lake Charles, LA"
2241155,Lake Charles,Louisiana,All,2,82430,453,2073,412,FALSE,0.05231149692136873,LA,"Lake Charles, LA"
2241155,Lake Charles,Louisiana,All,3 or 4,82430,453,1416,355,TRUE,0.035732310487534065,LA,"Lake Charles, LA"
2241155,Lake Charles,Louisiana,All,5 to 9,82430,453,2515,467,FALSE,0.06346522660744928,LA,"Lake Charles, LA"
2241155,Lake Charles,Louisiana,All,10 to 19,82430,453,2152,461,TRUE,0.05430503684263652,LA,"Lake Charles, LA"
2241155,Lake Charles,Louisiana,All,20+,82430,453,2978,529.6074017609648,FALSE,0.0751488846270314,LA,"Lake Charles, LA"
2241155,Lake Charles,Louisiana,All,Alternatives,82430,453,742,281.9379364328256,TRUE,0.018724134450388615,LA,"Lake Charles, LA"
2250115,Metairie,Louisiana,All,"1, detached",140046,204,40309,1048,FALSE,0.6139049649710631,LA,"Metairie, LA"
2250115,Metairie,Louisiana,All,"1, attached",140046,204,2904,385,FALSE,0.0442278403898873,LA,"Metairie, LA"
2250115,Metairie,Louisiana,All,2,140046,204,2714,657,TRUE,0.04133414559853792,LA,"Metairie, LA"
2250115,Metairie,Louisiana,All,3 or 4,140046,204,4019,674,FALSE,0.06120925982333232,LA,"Metairie, LA"
2250115,Metairie,Louisiana,All,5 to 9,140046,204,2494,499,TRUE,0.037983551629607065,LA,"Metairie, LA"
2250115,Metairie,Louisiana,All,10 to 19,140046,204,3624,814,TRUE,0.05519342065184283,LA,"Metairie, LA"
2250115,Metairie,Louisiana,All,20+,140046,204,9243,858.3996738116808,FALSE,0.1407706366128541,LA,"Metairie, LA"
2250115,Metairie,Louisiana,All,Alternatives,140046,204,353,104.27847332982968,TRUE,0.005376180322875419,LA,"Metairie, LA"
2255000,New Orleans,Louisiana,All,"1, detached",380408,53,88403,1454,FALSE,0.45568791591709235,LA,"New Orleans, LA"
2255000,New Orleans,Louisiana,All,"1, attached",380408,53,19736,947,FALSE,0.10173248315712968,LA,"New Orleans, LA"
2255000,New Orleans,Louisiana,All,2,380408,53,30029,1084,FALSE,0.1547894576776169,LA,"New Orleans, LA"
2255000,New Orleans,Louisiana,All,3 or 4,380408,53,15076,887,FALSE,0.07771174078216898,LA,"New Orleans, LA"
2255000,New Orleans,Louisiana,All,5 to 9,380408,53,8449,691,FALSE,0.04355177088541694,LA,"New Orleans, LA"
2255000,New Orleans,Louisiana,All,10 to 19,380408,53,7813,736,FALSE,0.040273403471151915,LA,"New Orleans, LA"
2255000,New Orleans,Louisiana,All,20+,380408,53,23626,1158.6897772915752,FALSE,0.12178413290790159,LA,"New Orleans, LA"
2255000,New Orleans,Louisiana,All,Alternatives,380408,53,867,190.3943276465977,TRUE,0.004469095201521657,LA,"New Orleans, LA"
2270000,Shreveport,Louisiana,All,"1, detached",186183,145,61353,1233,FALSE,0.6805506256100807,LA,"Shreveport, LA"
2270000,Shreveport,Louisiana,All,"1, attached",186183,145,2553,454,FALSE,0.02831883929363741,LA,"Shreveport, LA"
2270000,Shreveport,Louisiana,All,2,186183,145,2448,365,FALSE,0.027154139675215194,LA,"Shreveport, LA"
2270000,Shreveport,Louisiana,All,3 or 4,186183,145,5066,676,FALSE,0.05619398349454255,LA,"Shreveport, LA"
2270000,Shreveport,Louisiana,All,5 to 9,186183,145,5586,755,FALSE,0.06196201970006212,LA,"Shreveport, LA"
2270000,Shreveport,Louisiana,All,10 to 19,186183,145,4854,758,FALSE,0.053842399503061494,LA,"Shreveport, LA"
2270000,Shreveport,Louisiana,All,20+,186183,145,6085,702.8207452828922,FALSE,0.06749711598189724,LA,"Shreveport, LA"
2270000,Shreveport,Louisiana,All,Alternatives,186183,145,2207,400.7804885470349,FALSE,0.02448087674150324,LA,"Shreveport, LA"
2360545,Portland,Maine,All,"1, detached",68280,594,12897,677,FALSE,0.36242798932134324,ME,"Portland, ME"
2360545,Portland,Maine,All,"1, attached",68280,594,1612,267,FALSE,0.045299985949135875,ME,"Portland, ME"
2360545,Portland,Maine,All,2,68280,594,3334,447,FALSE,0.0936911620064634,ME,"Portland, ME"
2360545,Portland,Maine,All,3 or 4,68280,594,5611,600,FALSE,0.15767879724603062,ME,"Portland, ME"
2360545,Portland,Maine,All,5 to 9,68280,594,3919,439,FALSE,0.11013067303639174,ME,"Portland, ME"
2360545,Portland,Maine,All,10 to 19,68280,594,2020,283,FALSE,0.05676549107770128,ME,"Portland, ME"
2360545,Portland,Maine,All,20+,68280,594,6072,559.1645553859794,FALSE,0.17063369397217928,ME,"Portland, ME"
2360545,Portland,Maine,All,Alternatives,68280,594,120,71.02112361825881,TRUE,0.0033722073907545315,ME,"Portland, ME"
2402825,Aspen Hill,Maryland,All,"1, detached",54262,794,9385,534,FALSE,0.5239796772932834,MD,"Aspen Hill, MD"
2402825,Aspen Hill,Maryland,All,"1, attached",54262,794,2159,315,FALSE,0.12054045000279158,MD,"Aspen Hill, MD"
2402825,Aspen Hill,Maryland,All,2,54262,794,95,97,TRUE,0.005304003126570264,MD,"Aspen Hill, MD"
2402825,Aspen Hill,Maryland,All,3 or 4,54262,794,209,164,TRUE,0.01166880687845458,MD,"Aspen Hill, MD"
2402825,Aspen Hill,Maryland,All,5 to 9,54262,794,1352,289,TRUE,0.07548433923287365,MD,"Aspen Hill, MD"
2402825,Aspen Hill,Maryland,All,10 to 19,54262,794,4042,522,FALSE,0.22567137513260008,MD,"Aspen Hill, MD"
2402825,Aspen Hill,Maryland,All,20+,54262,794,669,208.0384579831335,TRUE,0.03735134833342638,MD,"Aspen Hill, MD"
2402825,Aspen Hill,Maryland,All,Alternatives,54262,794,0,43.840620433565945,TRUE,0,MD,"Aspen Hill, MD"
2404000,Baltimore,Maryland,All,"1, detached",584548,30,43013,1265,FALSE,0.14652450137112297,MD,"Baltimore, MD"
2404000,Baltimore,Maryland,All,"1, attached",584548,30,148631,1860,FALSE,0.5063139786411405,MD,"Baltimore, MD"
2404000,Baltimore,Maryland,All,2,584548,30,14258,982,FALSE,0.04857011462928582,MD,"Baltimore, MD"
2404000,Baltimore,Maryland,All,3 or 4,584548,30,16261,1228,FALSE,0.055393367512050554,MD,"Baltimore, MD"
2404000,Baltimore,Maryland,All,5 to 9,584548,30,16574,1066,FALSE,0.05645960722862837,MD,"Baltimore, MD"
2404000,Baltimore,Maryland,All,10 to 19,584548,30,12446,1076,FALSE,0.04239750642980021,MD,"Baltimore, MD"
2404000,Baltimore,Maryland,All,20+,584548,30,41851,1443.8576799671082,FALSE,0.14256612900478616,MD,"Baltimore, MD"
2404000,Baltimore,Maryland,All,Alternatives,584548,30,521,168.75129629131743,TRUE,0.0017747951831854336,MD,"Baltimore, MD"
2405950,Bel Air South,Maryland,All,"1, detached",57109,749,11352,519,FALSE,0.5001762425096934,MD,"Bel Air South, MD"
2405950,Bel Air South,Maryland,All,"1, attached",57109,749,6794,675,FALSE,0.29934790271413464,MD,"Bel Air South, MD"
2405950,Bel Air South,Maryland,All,2,57109,749,9,14,TRUE,3.965456468100106e-4,MD,"Bel Air South, MD"
2405950,Bel Air South,Maryland,All,3 or 4,57109,749,103,74,TRUE,0.004538244624603454,MD,"Bel Air South, MD"
2405950,Bel Air South,Maryland,All,5 to 9,57109,749,786,279,TRUE,0.03463165315474093,MD,"Bel Air South, MD"
2405950,Bel Air South,Maryland,All,10 to 19,57109,749,2438,352,FALSE,0.10741980965808953,MD,"Bel Air South, MD"
2405950,Bel Air South,Maryland,All,20+,57109,749,1074,227.43130831088317,TRUE,0.04732111385266126,MD,"Bel Air South, MD"
2405950,Bel Air South,Maryland,All,Alternatives,57109,749,140,122.00409829181969,TRUE,0.006168487839266831,MD,"Bel Air South, MD"
2407125,Bethesda,Maryland,All,"1, detached",66316,617,15817,620,FALSE,0.537700571117759,MD,"Bethesda, MD"
2407125,Bethesda,Maryland,All,"1, attached",66316,617,1265,173,FALSE,0.04300380745172695,MD,"Bethesda, MD"
2407125,Bethesda,Maryland,All,2,66316,617,100,73,TRUE,0.003399510470492249,MD,"Bethesda, MD"
2407125,Bethesda,Maryland,All,3 or 4,66316,617,228,77,TRUE,0.007750883872722328,MD,"Bethesda, MD"
2407125,Bethesda,Maryland,All,5 to 9,66316,617,550,161,TRUE,0.01869730758770737,MD,"Bethesda, MD"
2407125,Bethesda,Maryland,All,10 to 19,66316,617,549,179,TRUE,0.01866331248300245,MD,"Bethesda, MD"
2407125,Bethesda,Maryland,All,20+,66316,617,10845,477.4232922679831,FALSE,0.36867691052488444,MD,"Bethesda, MD"
2407125,Bethesda,Maryland,All,Alternatives,66316,617,62,75.64390259630977,TRUE,0.0021076964917051944,MD,"Bethesda, MD"
2408775,Bowie,Maryland,All,"1, detached",57922,735,15705,518,FALSE,0.7352872325483403,MD,"Bowie, MD"
2408775,Bowie,Maryland,All,"1, attached",57922,735,3877,499,FALSE,0.1815159885762442,MD,"Bowie, MD"
2408775,Bowie,Maryland,All,2,57922,735,15,19,TRUE,7.022800692916335e-4,MD,"Bowie, MD"
2408775,Bowie,Maryland,All,3 or 4,57922,735,52,46,TRUE,0.002434570906877663,MD,"Bowie, MD"
2408775,Bowie,Maryland,All,5 to 9,57922,735,150,99,TRUE,0.007022800692916335,MD,"Bowie, MD"
2408775,Bowie,Maryland,All,10 to 19,57922,735,542,173,TRUE,0.025375719837071025,MD,"Bowie, MD"
2408775,Bowie,Maryland,All,20+,57922,735,1012,178.4040358287895,FALSE,0.047380495341542206,MD,"Bowie, MD"
2408775,Bowie,Maryland,All,Alternatives,57922,735,6,32.57299494980466,TRUE,2.809120277166534e-4,MD,"Bowie, MD"
2419125,Columbia,Maryland,All,"1, detached",106600,308,17335,815,FALSE,0.40141252749797385,MD,"Columbia, MD"
2419125,Columbia,Maryland,All,"1, attached",106600,308,10967,687,FALSE,0.2539539191849022,MD,"Columbia, MD"
2419125,Columbia,Maryland,All,2,106600,308,218,113,TRUE,0.005048049091119602,MD,"Columbia, MD"
2419125,Columbia,Maryland,All,3 or 4,106600,308,733,231,TRUE,0.016973486164177376,MD,"Columbia, MD"
2419125,Columbia,Maryland,All,5 to 9,106600,308,3036,362,FALSE,0.07030218825981244,MD,"Columbia, MD"
2419125,Columbia,Maryland,All,10 to 19,106600,308,6147,527,FALSE,0.14234109065647793,MD,"Columbia, MD"
2419125,Columbia,Maryland,All,20+,106600,308,4654,608.8957217783682,FALSE,0.10776890123885609,MD,"Columbia, MD"
2419125,Columbia,Maryland,All,Alternatives,106600,308,95,99.20181449953424,TRUE,0.0021998379066805606,MD,"Columbia, MD"
2423975,Dundalk,Maryland,All,"1, detached",66321,616,9604,656,FALSE,0.35902803738317757,MD,"Dundalk, MD"
2423975,Dundalk,Maryland,All,"1, attached",66321,616,12396,691,FALSE,0.4634018691588785,MD,"Dundalk, MD"
2423975,Dundalk,Maryland,All,2,66321,616,355,171,TRUE,0.013271028037383177,MD,"Dundalk, MD"
2423975,Dundalk,Maryland,All,3 or 4,66321,616,950,259,TRUE,0.03551401869158879,MD,"Dundalk, MD"
2423975,Dundalk,Maryland,All,5 to 9,66321,616,999,216,TRUE,0.03734579439252336,MD,"Dundalk, MD"
2423975,Dundalk,Maryland,All,10 to 19,66321,616,1169,275,TRUE,0.04370093457943925,MD,"Dundalk, MD"
2423975,Dundalk,Maryland,All,20+,66321,616,864,217.57297626313797,TRUE,0.03229906542056075,MD,"Dundalk, MD"
2423975,Dundalk,Maryland,All,Alternatives,66321,616,413,123.90722335683259,TRUE,0.015439252336448599,MD,"Dundalk, MD"
2426000,Ellicott City,Maryland,All,"1, detached",73589,534,15268,614,FALSE,0.5514501390544299,MD,"Ellicott City, MD"
2426000,Ellicott City,Maryland,All,"1, attached",73589,534,4703,435,FALSE,0.1698631126521472,MD,"Ellicott City, MD"
2426000,Ellicott City,Maryland,All,2,73589,534,79,52,TRUE,0.002853324665005237,MD,"Ellicott City, MD"
2426000,Ellicott City,Maryland,All,3 or 4,73589,534,71,60,TRUE,0.002564380395131289,MD,"Ellicott City, MD"
2426000,Ellicott City,Maryland,All,5 to 9,73589,534,2668,444,FALSE,0.09636291400296168,MD,"Ellicott City, MD"
2426000,Ellicott City,Maryland,All,10 to 19,73589,534,2187,304,FALSE,0.07899013977679055,MD,"Ellicott City, MD"
2426000,Ellicott City,Maryland,All,20+,73589,534,2711,496.14514005480294,FALSE,0.09791598945353415,MD,"Ellicott City, MD"
2426000,Ellicott City,Maryland,All,Alternatives,73589,534,0,43.840620433565945,TRUE,0,MD,"Ellicott City, MD"
2430325,Frederick,Maryland,All,"1, detached",78390,487,10408,632,FALSE,0.31375859158326297,MD,"Frederick, MD"
2430325,Frederick,Maryland,All,"1, attached",78390,487,10621,608,FALSE,0.3201796696008682,MD,"Frederick, MD"
2430325,Frederick,Maryland,All,2,78390,487,798,234,TRUE,0.02405643313638008,MD,"Frederick, MD"
2430325,Frederick,Maryland,All,3 or 4,78390,487,1166,303,TRUE,0.03515012661280598,MD,"Frederick, MD"
2430325,Frederick,Maryland,All,5 to 9,78390,487,2465,521,TRUE,0.07430965874834197,MD,"Frederick, MD"
2430325,Frederick,Maryland,All,10 to 19,78390,487,4734,559,FALSE,0.14271071988423972,MD,"Frederick, MD"
2430325,Frederick,Maryland,All,20+,78390,487,2942,413.85987966943594,FALSE,0.08868925599903534,MD,"Frederick, MD"
2430325,Frederick,Maryland,All,Alternatives,78390,487,38,39.698866482558415,TRUE,0.0011455444350657181,MD,"Frederick, MD"
2431175,Gaithersburg,Maryland,All,"1, detached",69016,585,5432,416,FALSE,0.19968385839797081,MD,"Gaithersburg, MD"
2431175,Gaithersburg,Maryland,All,"1, attached",69016,585,7861,627,FALSE,0.28897548064551704,MD,"Gaithersburg, MD"
2431175,Gaithersburg,Maryland,All,2,69016,585,228,108,TRUE,0.008381428518913355,MD,"Gaithersburg, MD"
2431175,Gaithersburg,Maryland,All,3 or 4,69016,585,570,190,TRUE,0.02095357129728339,MD,"Gaithersburg, MD"
2431175,Gaithersburg,Maryland,All,5 to 9,69016,585,2538,458,FALSE,0.0932985332500092,MD,"Gaithersburg, MD"
2431175,Gaithersburg,Maryland,All,10 to 19,69016,585,4737,486,FALSE,0.17413520567584456,MD,"Gaithersburg, MD"
2431175,Gaithersburg,Maryland,All,20+,69016,585,5804,530.2122216622322,FALSE,0.21335882071830312,MD,"Gaithersburg, MD"
2431175,Gaithersburg,Maryland,All,Alternatives,69016,585,33,48.27007354458868,TRUE,0.001213101496158512,MD,"Gaithersburg, MD"
2432025,Germantown,Maryland,All,"1, detached",90210,399,8712,549,FALSE,0.26839186691312383,MD,"Germantown, MD"
2432025,Germantown,Maryland,All,"1, attached",90210,399,13340,866,FALSE,0.41096734442390637,MD,"Germantown, MD"
2432025,Germantown,Maryland,All,2,90210,399,486,234,TRUE,0.014972273567467652,MD,"Germantown, MD"
2432025,Germantown,Maryland,All,3 or 4,90210,399,1137,339,TRUE,0.035027726432532345,MD,"Germantown, MD"
2432025,Germantown,Maryland,All,5 to 9,90210,399,1764,354,TRUE,0.05434380776340111,MD,"Germantown, MD"
2432025,Germantown,Maryland,All,10 to 19,90210,399,5291,489,FALSE,0.16300061614294517,MD,"Germantown, MD"
2432025,Germantown,Maryland,All,20+,90210,399,1664,371.23173355735634,TRUE,0.05126309303758472,MD,"Germantown, MD"
2432025,Germantown,Maryland,All,Alternatives,90210,399,66,61.40032573203501,TRUE,0.002033271719038817,MD,"Germantown, MD"
2432650,Glen Burnie,Maryland,All,"1, detached",71427,552,15658,821,FALSE,0.5202511878260292,MD,"Glen Burnie, MD"
2432650,Glen Burnie,Maryland,All,"1, attached",71427,552,4441,434,FALSE,0.14755623484068178,MD,"Glen Burnie, MD"
2432650,Glen Burnie,Maryland,All,2,71427,552,251,124,TRUE,0.008339701631391833,MD,"Glen Burnie, MD"
2432650,Glen Burnie,Maryland,All,3 or 4,71427,552,321,146,TRUE,0.01066551483536565,MD,"Glen Burnie, MD"
2432650,Glen Burnie,Maryland,All,5 to 9,71427,552,2114,363,FALSE,0.0702395587600093,MD,"Glen Burnie, MD"
2432650,Glen Burnie,Maryland,All,10 to 19,71427,552,6182,627,FALSE,0.20540253181380205,MD,"Glen Burnie, MD"
2432650,Glen Burnie,Maryland,All,20+,71427,552,1053,235.84740829612693,TRUE,0.034986875768349,MD,"Glen Burnie, MD"
2432650,Glen Burnie,Maryland,All,Alternatives,71427,552,77,60.53924347066124,TRUE,0.0025583945243712,MD,"Glen Burnie, MD"
2467675,Rockville,Maryland,All,"1, detached",67142,608,11318,471,FALSE,0.4034649935833452,MD,"Rockville, MD"
2467675,Rockville,Maryland,All,"1, attached",67142,608,4346,442,FALSE,0.15492656495080565,MD,"Rockville, MD"
2467675,Rockville,Maryland,All,2,67142,608,85,48,TRUE,0.003030086981320405,MD,"Rockville, MD"
2467675,Rockville,Maryland,All,3 or 4,67142,608,388,146,TRUE,0.013831455867674319,MD,"Rockville, MD"
2467675,Rockville,Maryland,All,5 to 9,67142,608,1083,269,TRUE,0.03860687295023528,MD,"Rockville, MD"
2467675,Rockville,Maryland,All,10 to 19,67142,608,2087,315,FALSE,0.07439754741194923,MD,"Rockville, MD"
2467675,Rockville,Maryland,All,20+,67142,608,8734,620.4595071396682,FALSE,0.3113503493512049,MD,"Rockville, MD"
2467675,Rockville,Maryland,All,Alternatives,67142,608,11,35.84689665786984,TRUE,3.9212890346499357e-4,MD,"Rockville, MD"
2471150,Severn,Maryland,All,"1, detached",56438,760,11285,761,FALSE,0.5235201336054927,MD,"Severn, MD"
2471150,Severn,Maryland,All,"1, attached",56438,760,6400,605,FALSE,0.29690109482278715,MD,"Severn, MD"
2471150,Severn,Maryland,All,2,56438,760,86,78,TRUE,0.003989608461681202,MD,"Severn, MD"
2471150,Severn,Maryland,All,3 or 4,56438,760,79,65,TRUE,0.003664872889218779,MD,"Severn, MD"
2471150,Severn,Maryland,All,5 to 9,56438,760,363,143,TRUE,0.016839858971979958,MD,"Severn, MD"
2471150,Severn,Maryland,All,10 to 19,56438,760,1006,397,TRUE,0.04666914084245686,MD,"Severn, MD"
2471150,Severn,Maryland,All,20+,56438,760,1621,315.91296269700615,FALSE,0.07519948042308407,MD,"Severn, MD"
2471150,Severn,Maryland,All,Alternatives,56438,760,716,227.1255159597882,TRUE,0.033215809983299316,MD,"Severn, MD"
2472450,Silver Spring,Maryland,All,"1, detached",81808,460,10458,582,FALSE,0.29489890872176633,MD,"Silver Spring, MD"
2472450,Silver Spring,Maryland,All,"1, attached",81808,460,1895,280,FALSE,0.05343597552378535,MD,"Silver Spring, MD"
2472450,Silver Spring,Maryland,All,2,81808,460,501,166,TRUE,0.014127400389137975,MD,"Silver Spring, MD"
2472450,Silver Spring,Maryland,All,3 or 4,81808,460,1168,256,TRUE,0.032935735837351605,MD,"Silver Spring, MD"
2472450,Silver Spring,Maryland,All,5 to 9,81808,460,3185,461,FALSE,0.08981191664551787,MD,"Silver Spring, MD"
2472450,Silver Spring,Maryland,All,10 to 19,81808,460,2698,368,FALSE,0.07607929391196458,MD,"Silver Spring, MD"
2472450,Silver Spring,Maryland,All,20+,81808,460,15406,826.9679558483509,FALSE,0.4344246115669853,MD,"Silver Spring, MD"
2472450,Silver Spring,Maryland,All,Alternatives,81808,460,152,165.92166826548,TRUE,0.0042861574034909625,MD,"Silver Spring, MD"
